"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.744557009133346","0.993532657623291","129.64333926930146","110.82433379856887","0.9953209757804871","144.50504876429738","102.84427338996821","0.988125205039978","122.79221877553105","105.69733206149752","0.7906323671340942","165.70752910539215","111.69872722794526","0.8176444172859192","106.18173636642157","113.15726761269359","0.9924295544624329","176.82607613357845","179.00824892837392","0.9939757585525513","92.66613530177696","167.63184133884127","0.9797189831733704","180.79704733455884","260.8095638308905","0.978806734085083","48.501335592830884","255.8619568411228","0.9404588341712952","179.87569572099673","315.4328418832965","0.9663375616073608","37.966512044270836","309.1458751037058","0.9555092453956604","147.677632250817","324.5823790963772","0.9720010161399841","91.08720766952615","316.57217920353986","0.06365937739610672","138.79238153594773","349.49596843888276","0.12618690729141235","27.36713085299224","336.524161279729","0.030011208727955818","108.07197520935458","331.7660441440819","0.07311835139989853","35.82937203201593","314.52998608614496"
"1","0.7438230297582991","0.9936885833740234","134.52384599673204","109.86940637099005","0.9952579140663147","144.63024662990196","102.53450106730504","0.9876391291618347","122.85723517922794","105.19876665773646","0.79305100440979","165.93023960886438","111.81309522780698","0.8090870380401611","103.82706386591096","113.35798685529592","0.9919428825378418","176.77179074754903","178.96350961870854","0.9933810234069824","91.88337737438727","168.43718132086562","0.9785283803939819","191.14951937806373","261.13187806796185","0.9778388738632202","47.90481866574755","256.7349810304895","0.9384334683418274","171.17327920751634","307.66845703125","0.9609857797622681","38.6239723754085","308.8437024681969","0.9573398232460022","147.13021471609477","324.8859128698839","0.9743800163269043","89.44607204861111","317.4057141869469","0.0690339058637619","139.21978719873366","348.0876443238385","0.12854258716106415","99.08788743361929","358.25045155212945","0.028720561414957047","107.34820197610294","332.889631153208","0.06714053452014923","35.68400862949347","314.86369175193585"
"2","0.7418621206546531","0.9937590956687927","135.1816374336193","110.31361537697042","0.9953527450561523","144.74437040441177","102.303342566026","0.9872676730155945","122.91574914470998","105.04558191890212","0.7810338139533997","167.07270603553923","115.0445097526618","0.8010032773017883","104.14585088592729","112.75458141765765","0.9923653602600098","176.15800845077615","177.96208474488387","0.9935923218727112","91.6919184666054","168.79341057971516","0.9802933931350708","190.31423930249184","259.6733538872373","0.9780973196029663","48.08383118872549","257.6727564988938","0.9416220784187317","180.85567299836603","314.9703466364768","0.9661632180213928","39.250927096098856","309.08381369261616","0.9572860598564148","148.23136871936276","325.444562793833","0.9714546203613281","90.46699474060458","317.5662960626383","0.058454107493162155","138.43633514603758","350.00231177405976","0.12124745547771454","27.015432719311683","337.934300245437","0.027238085865974426","106.80872300091913","332.76333699184187","0.06542542576789856","36.32056142769608","314.6525857300885"
"3","0.7436706113683826","0.9934885501861572","134.83696831597223","110.1043242057868","0.9954594969749451","144.635049657884","102.31402911971102","0.9876855611801147","122.63860166462419","104.64868866236866","0.7918534278869629","165.87844349979576","111.80793424623204","0.8017845153808594","103.91620710784315","112.90546518511478","0.9929794669151306","176.18325227226308","177.41184470927823","0.9933450222015381","87.52426247191586","173.30595573492812","0.9796649217605591","190.7726811427696","259.0180469614215","0.9773044586181641","48.964269301470594","256.79960267733685","0.9500879645347595","180.17322814542484","315.1591235135509","0.9616222381591797","38.622827467575576","310.1324084796737","0.961908757686615","148.8720383986928","325.4548685529591","0.9721981883049011","91.76946103962419","316.90475058766594","0.05775652080774307","141.37770309946896","334.6024288751383","0.12848930060863495","26.166553372651144","337.29288016800336","0.02846604771912098","27.781978432649105","313.16081089256085","0.06830595433712006","36.13981359145221","314.43697498962945"
"4","0.7440506644985255","0.9932403564453125","135.38068384906046","110.44882175141733","0.9953498840332031","144.82793670853758","102.01708228187225","0.9878990054130554","122.80011744281046","105.19277927094858","0.7845656871795654","166.4126646752451","111.6352803728222","0.8042669892311096","104.46802076950573","113.55687504321074","0.9927166104316711","176.85562831903596","175.9328548465155","0.9934378266334534","93.35414113562092","166.82732776202988","0.980641782283783","184.16516671772877","259.069575757052","0.9785922169685364","49.343828188827615","256.51175439885236","0.9497386813163757","181.94608800551472","312.4917791586007","0.9659798741340637","38.34123997906455","308.2258754493916","0.9629550576210022","149.0268203635621","324.80939746957966","0.9720916748046875","90.963174657884","316.7586227011892","0.05978236347436905","138.41547947303923","351.26188295077435","0.1298702210187912","26.341738233379292","337.26325921252766","0.031487829983234406","173.74811708537584","328.98893373202435","0.06624523550271988","36.38629988128064","315.00025926438053"
"5","0.7443258740446147","0.99369215965271","135.38871017156865","110.01107815092645","0.9953044652938843","144.9603151807598","101.90377564556832","0.9874374270439148","122.71998985140932","104.64193158445106","0.787506103515625","166.8451605902778","114.99349138378044","0.7951745390892029","104.58485721762663","113.4426123695036","0.9930548071861267","175.675088720384","176.00091174640488","0.9936360120773315","92.32459373723448","167.81413660640212","0.9816886782646179","190.21331188725492","256.1661063675332","0.9788082242012024","49.26887063419118","257.07390439193864","0.9500425457954407","172.2110683466095","316.19076889173124","0.9648920893669128","39.263201944189134","309.2726553857854","0.965861976146698","148.3010844311683","324.9413954473175","0.9719114899635315","91.89419615502452","316.7502614249171","0.056709181517362595","139.49140561172388","351.8074076154591","0.1369602233171463","25.277482575061278","336.58476432867815","0.030371110886335373","173.68700214460785","329.50710600456307","0.0704888254404068","35.20036285998775","314.8555573319967"
"6","0.7428283878766438","0.9934449195861816","135.45301649305557","110.63597822611312","0.9954806566238403","145.4775901245915","102.42723853187225","0.9882664084434509","122.681884765625","104.53476627316095","0.7833027243614197","166.05674594056373","112.00981207653486","0.7935637831687927","104.7903901143791","113.5505554739353","0.9932098984718323","175.9064638225082","177.23014899059737","0.9934907555580139","92.73233251633988","168.24633032874726","0.9793699383735657","187.29398041768792","261.9067706892976","0.9780269861221313","48.91985326031455","257.91962480123067","0.9524114727973938","171.82639527165034","314.96979569966817","0.9648845791816711","39.12040760314542","309.92519142353433","0.9633854627609253","149.1034294577206","326.02677336836285","0.9719610214233398","92.1560648999183","316.9983774370852","0.05640330910682678","140.83727468852126","334.99401531388276","0.12524984776973724","25.93084996042688","337.7763110135509","0.029051994904875755","173.49598205167484","328.84718093196904","0.06657883524894714","36.31943646599265","314.76134713772126"
"7","0.7457097315174692","0.9930272698402405","135.3811944699755","111.11204434285122","0.9954491257667542","145.53299249387257","102.3591573259472","0.9879609942436218","122.9590083103554","104.92398692443308","0.7864353060722351","166.36110791973042","112.18742438122236","0.7943134903907776","105.02525977839053","113.30525085989353","0.9932811260223389","174.94459763071896","174.5005973883435","0.993773341178894","93.08081533394608","168.3487235550332","0.9822953939437866","189.95899075776146","254.00560767249726","0.9795578122138977","49.57965526705474","257.75408449426163","0.9561851620674133","171.75918479370915","314.65815991426996","0.9671050310134888","39.72339904386234","308.36040125483964","0.9623199701309204","150.01887701695262","325.13513075566925","0.9722841382026672","92.40612553615196","316.9549182452987","0.06972449272871017","138.41851128472223","351.6552194240874","0.1356823742389679","98.83505029616013","360.26143571971795","0.04007146880030632","174.02094822303923","328.23593274681974","0.06759893894195557","35.85221035028595","313.83356955199116"
"8","0.7468604320550666","0.9924755692481995","135.50768484477126","110.7126070545838","0.9956140518188477","145.60808568218954","102.46676014587943","0.9870543479919434","123.75801834405638","105.05812383331029","0.7794194221496582","166.68236825980392","115.38117265279315","0.7952249050140381","104.67228509242238","112.95491986570106","0.9927476048469543","174.58738638684642","174.38441453781806","0.9936228394508362","86.87306123621325","174.42878115493642","0.9855614304542542","189.57666334763073","254.87015715742535","0.979448139667511","66.41470316967933","245.12865454749726","0.9594263434410095","181.36986825980392","311.5245933870299","0.9691880941390991","41.03292228349673","310.5805469614215","0.9623315930366516","147.3086607689951","323.084219873479","0.9711317420005798","93.41459386488971","313.5974769254702","0.06698717921972275","139.83195784824346","350.1391061428374","0.15482883155345917","25.537737678079047","335.2252791413164","0.037986066192388535","173.7604039011438","327.43286132812506","0.07357918471097946","35.236596998825576","314.4074512582965"
"9","0.7446439765832004","0.9921506643295288","135.31875510620915","110.38676844233962","0.9955365657806396","145.66125408496734","102.25563792000831","0.9874990582466125","123.46731547436684","105.01926658427821","0.7716542482376099","167.28504455167484","115.28804812811119","0.7853292226791382","104.21085931117238","112.90479271812778","0.991261899471283","175.1657922283497","173.39676308420908","0.9932661056518555","87.31634401807598","174.16616254148232","0.9840455055236816","189.71370123570262","254.66258361276275","0.9789332151412964","48.737386067708336","260.2827224056278","0.9523439407348633","177.66595179738562","307.6171875","0.966253936290741","41.382897071589056","311.00078211421464","0.9527909755706787","147.79174006842322","323.5372843784569","0.9687522649765015","93.00160526450163","313.89660320450776","0.06801807880401611","139.73538666768792","348.999995678927","0.15431854128837585","26.014865052466302","335.37607378664273","0.03805749863386154","174.426939721201","327.2939604362556","0.07873588055372238","35.83520029105392","314.7618008503872"
"10","0.7447987816789571","0.9924140572547913","136.15365221609477","110.9349424649129","0.9956461787223816","145.71480545343138","102.25596200048398","0.9869966506958008","123.7765762229371","105.63207035571074","0.7656446695327759","166.93767871732027","115.71448942201329","0.7909590601921082","104.59098466860704","112.77776937569138","0.9922551512718201","175.08240145016342","175.458238989906","0.9933726787567139","92.83768797232435","167.68066406250003","0.9835571050643921","187.06584456699346","261.5893014553374","0.9800833463668823","48.68019652522467","259.14840833275724","0.9571981430053711","169.17442172181373","314.9983147815266","0.9675608277320862","41.46649528952206","312.03469605572457","0.9487731456756592","148.62352558210785","323.4958020775719","0.9666681885719299","92.88200029360704","314.1300059630808","0.066928930580616","138.44263812295753","348.8918824322456","0.15509535372257233","26.48971258425245","334.8868419005808","0.04045215994119644","174.70567491319446","327.07870618431974","0.07797364145517349","36.01541756025327","315.03234323147126"
"11","0.7461283967337188","0.9934417009353638","136.63109872855392","110.87360213288164","0.9956924319267273","145.66149343852126","102.43458705665792","0.9872924089431763","123.85612138735704","105.01046779936395","0.778967022895813","166.7599666819853","115.82176816146986","0.7923150658607483","105.0802712035335","112.42507259402656","0.9922794103622437","174.23060597937092","174.9446686601217","0.9935821890830994","92.85654903237337","167.5748679912196","0.9842121005058289","190.51869510825165","254.7676829110205","0.9767031073570251","49.425687104268796","257.5470618864077","0.954980731010437","174.44203495200165","316.6605883573009","0.9619357585906982","40.997833052491835","311.08416802060293","0.9476110935211182","147.79858558006538","321.2678460315266","0.9657080769538879","93.04156932955475","313.21862684941925","0.07934235036373138","138.1994868259804","348.0408471031527","0.1515023559331894","26.161630667892158","336.06250864214604","0.0421045757830143","169.29681117238562","326.1809708586837","0.08651236444711685","37.137754353043306","313.9660860584901"
"12","0.7474688317845849","0.9936144351959229","136.83081533394608","110.89406781491981","0.9954541921615601","145.65115336499184","102.42633110654039","0.9857307076454163","124.55220141441994","105.37579561756776","0.7759861350059509","166.30428538602942","114.80844953418834","0.7948077917098999","105.89550142973857","111.44884497718475","0.9928720593452454","173.49023756638073","175.22208154728983","0.9936277270317078","93.21356081495098","167.80945364352877","0.9861499667167664","189.77156096813727","254.53865523886893","0.978531002998352","49.65103847528595","257.45588184457966","0.9593517184257507","175.87332133374184","306.11348650096795","0.9626917243003845","41.16080888735703","309.8602781042589","0.9523773193359375","146.6489225898693","320.0707251624724","0.9670299887657166","94.94333703533498","312.636448682937","0.08246749639511108","139.33507582720588","348.0749727772401","0.1629321128129959","100.58723000919119","357.5513127419801","0.0405072346329689","173.93235549428107","327.3780593196903","0.0828385278582573","35.506695516748366","313.76979051438053"
"13","0.7459104645120747","0.9923233389854431","136.83588962928923","111.32767128733408","0.9959277510643005","146.15350860396242","102.58150894030007","0.9855501651763916","124.96080984477125","105.69575216917866","0.7792028188705444","166.65954988766342","115.07125449391594","0.7949074506759644","106.56247606464461","111.98472014570659","0.9921205043792725","173.73184104370915","174.25820139657083","0.9936257600784302","89.42438661662582","172.75576431139382","0.9850600361824036","189.7399662990196","253.92466857370025","0.9780145287513733","67.67921198427288","242.8222548223175","0.9604712724685669","176.62399790645426","305.9096398817755","0.9641727805137634","40.80378114787582","309.90568177889935","0.9569709897041321","147.37844030841504","320.74581720132744","0.9667883515357971","94.19349820006128","311.6439846342644","0.07300068438053131","140.98838656556373","349.299543262583","0.15178601443767548","25.437398673662173","334.5882665583518","0.021358469501137733","21.61112267986622","295.3120462873341","0.08919697999954224","36.28100426368464","313.19551991150445"
"14","0.7446048591724214","0.9923169612884521","137.46591605392157","111.14134931986312","0.995837926864624","146.87172883476308","102.96334865873895","0.9846161007881165","125.47813265931373","105.47557189401273","0.7690422534942627","166.73665364583334","115.75908289546462","0.7906835079193115","106.50858162275327","112.26124991357855","0.9913862943649292","173.8736181321487","172.55664926714604","0.9934833645820618","88.68120181015115","174.0855151151134","0.9862907528877258","190.20705678104576","251.48840980192205","0.9808947443962097","67.1072846456291","243.9495039408186","0.9604089260101318","182.36470141441995","312.0015102150166","0.9584600329399109","38.57519212111929","310.0050124446903","0.9488553404808044","147.52495659722223","319.24292640348455","0.9693836569786072","91.4462220435049","311.0007172981195","0.07457933574914932","135.61507480596407","353.27720979673677","0.15265706181526184","26.971030640446283","335.0289835972069","0.022172844037413597","171.5298681321487","314.27140227461285","0.08721350133419037","36.40215705422794","314.05601839048677"
