"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.6234723546487444","0.9840393662452698","117.41229287939134","153.74526842505531","0.9895970225334167","131.2030148973652","146.8363263965708","0.9761272668838501","104.87544041053923","149.46474868639382","0.9173327684402466","148.73828763276146","156.85977902032633","0.8248643279075623","91.00538066789217","159.44558472759957","0.9905121922492981","183.05866715175654","223.04060944413717","0.9560241103172302","69.94940065870098","214.50852655731472","0.9599334597587585","217.40628510518792","298.6708487451604","0.8527436256408691","12.736695732166565","225.4028644392976","0.28103142976760864","89.98486487694036","122.68026706391733","0.6529099345207214","64.76931902318219","133.39674147884404","0.4916934669017792","167.54215813929738","334.80465509195244","0.5790018439292908","91.17449193218955","335.94762211352327","0.03999931737780571","209.70074422998368","249.0881077589187","0.059800952672958374","63.884508718852125","340.9111738626936","0.02450748346745968","81.90866108813317","310.901354224281","0.018911460414528847","76.61736781301063","309.75054445519913"
"1","0.6348318497047705","0.9838518500328064","117.74190665849675","154.46407892007744","0.9881807565689087","131.71456131280638","147.19915069310014","0.9770530462265015","104.86036911509396","149.12064003733408","0.9140302538871765","148.75134037990196","156.93571107577435","0.8268598318099976","90.8544921875","158.48716533289547","0.9896883368492126","182.2253497753268","220.5540209744884","0.9534026384353638","69.63343801062092","211.77362762721242","0.9576555490493774","215.59287875306373","298.45601579784295","0.86403489112854","12.567697163500817","225.40211905420355","0.30648717284202576","207.53157871221407","336.58531526548677","0.6600730419158936","62.88143382352941","133.0937991522055","0.5482093691825867","167.40497663909315","334.6594670388551","0.6588884592056274","90.07320229524102","334.2168379251936","0.03963252529501915","209.9215877757353","248.82044969406806","0.07440534234046936","63.35233401628881","340.1820576085454","0.026923423632979393","81.24217313878677","310.77959718957413","0.022764956578612328","67.33020258884804","330.26694508780423"
"2","0.6447070672669831","0.9823232293128967","117.56057240604576","153.62391649094303","0.9868293404579163","131.31488077001634","147.29937258019913","0.9713906049728394","106.32192574295344","149.2651799294801","0.9324288368225098","149.59147135416669","157.6160532183352","0.7926044464111328","87.2586039624183","162.75943722345133","0.9895111918449402","182.2112917432598","220.79721096342647","0.9508962631225586","72.15681487438727","213.04877087078265","0.9629274606704712","217.99857345281865","297.28154815403764","0.8566393852233887","11.475486007391238","221.48677319551993","0.35392647981643677","90.65271714154412","140.58659646363387","0.7813952565193176","64.96637880412582","130.03686955544802","0.5727911591529846","168.41541564542484","334.5019963357301","0.6567547917366028","91.36824065563727","334.3066730330476","0.042185671627521515","212.67653122446896","341.6931800504702","0.07411421090364456","64.29149353426267","340.13688079023785","0.029938025400042534","154.97635186887257","259.0422395689298","0.023363789543509483","67.59765625","329.26864759056974"
"3","0.6356088131227914","0.9772638082504272","117.90487451491013","152.73804251071627","0.9862379431724548","129.65894512101715","147.89172687361727","0.9695161581039429","106.30352743310867","149.44488255323563","0.930976152420044","149.4821346507353","157.6146758763136","0.7754952311515808","87.00509663500817","162.43746327087945","0.9890608787536621","182.14294832516342","223.89282766696627","0.9584660530090332","70.90536279616013","213.78595672877492","0.9612846374511719","217.57791756025327","297.23857508296464","0.8423523306846619","13.547421125025531","222.12866318964328","0.3528743386268616","90.99867876838236","120.36377223192063","0.7603291273117065","62.373310163909316","134.4235175478775","0.5300315022468567","167.86724813623366","333.6565351908186","0.6101668477058411","90.94965916053923","334.9393105295907","0.04145130142569542","213.4048840890523","341.6305677025719","0.06814169138669968","64.29525138505923","339.0489750414823","0.027128849178552628","153.9221271190768","259.0071092453678","0.02457297220826149","61.96486130259396","313.52203099073563"
"4","0.6328827284057351","0.9800145626068115","118.74100828482435","153.20068359375","0.9833551049232483","131.22546626072304","148.0904044092229","0.9711134433746338","99.72300411049837","149.0911163060011","0.9276249408721924","150.46129812602126","157.40974358752766","0.7759121060371399","87.73234847324346","163.46790955129978","0.9899028539657593","183.19763582516342","222.24043854569967","0.948746383190155","70.82833882250817","214.06904102426716","0.9556528329849243","215.26992698120915","297.8839165341538","0.8385764956474304","16.21988333907782","224.4636306087528","0.355109840631485","89.15471494587419","120.82772584088082","0.7575753331184387","63.07351505055147","134.83652570606336","0.5305306911468506","168.7924453635621","333.8523770222622","0.6006646752357483","88.8742564082925","335.3124891973175","0.03852313384413719","212.13685278799022","342.1486751590155","0.06009839475154877","35.13592888327206","337.31475560011063","0.023547520861029625","155.52866817299838","260.1421524993087","0.022058069705963135","65.88941387101715","327.5531275926438"
"5","0.6382852719329736","0.9776526689529419","117.85421932444854","153.7286106886062","0.9821179509162903","130.49262152777777","148.60896557833243","0.9683303236961365","99.98464945874184","149.08542869365323","0.931098461151123","149.63884740093954","158.32859275615323","0.7897384166717529","88.46932604421977","163.43999001832137","0.9896246790885925","183.03205103656046","223.38554449840987","0.9479908347129822","70.89700935712827","213.0929592436394","0.9569570422172546","215.33410564746734","298.24030783324116","0.8445854187011719","16.617893393522774","222.4633410968612","0.4008009433746338","76.8115074805964","116.97895421391041","0.7488427758216858","62.638505923202615","135.32100171114493","0.537733793258667","169.12353515625","333.63634497718476","0.6274231672286987","89.57970313776553","334.6372675262721","0.039089642465114594","211.81461907679738","341.4702450912611","0.06172659620642662","62.96314912683824","339.5177574495299","0.02557462453842163","151.12627016952615","242.72170885474284","0.021562283858656883","63.05600633808211","314.8086304791206"
"6","0.6375950960551992","0.9777770042419434","118.22903901143792","154.07317305033186","0.9831697940826416","128.94334182240604","147.23364905973452","0.9681369066238403","100.34541909211602","148.1719592609237","0.9259904026985168","149.29240706699346","157.44448501451882","0.7874298691749573","88.1802667356005","163.4729976147677","0.9894950985908508","182.38600388071896","223.63468136407636","0.950813353061676","73.17891039879494","215.2355849004425","0.9516434073448181","214.14770986519608","298.4448674294801","0.8356828689575195","26.067792107077207","237.31043992844306","0.35217413306236267","109.09067191329657","125.31807958552268","0.7622127532958984","64.6762264476103","133.60220039840294","0.5445617437362671","169.35417624080884","333.3277231402102","0.6486002802848816","90.52323484732435","334.16861475041486","0.041515104472637177","211.93013110191995","270.72383374239496","0.07455189526081085","37.68857868668301","335.6060412921737","0.02277272939682007","150.10774101307192","243.61208755358132","0.022589288651943207","67.12377610549429","326.9704308974005"
"7","0.6396678614923182","0.9762192368507385","118.30336626838236","153.64190295734238","0.9844139814376831","128.66622625612746","147.32217164166207","0.9695963859558105","100.54763295292075","147.69598226631638","0.9275036454200745","148.7448618770425","157.340811670354","0.7939773201942444","93.48367927900327","157.6658643874447","0.989662766456604","181.73534517973857","222.88394894220136","0.9500603079795837","71.35920904820262","211.80354025511616","0.9531593918800354","214.51923445159315","297.98506205060846","0.8495863676071167","20.646856968698938","223.755855053927","0.378178209066391","92.16272690716912","140.33381369261616","0.7501369714736938","68.93545113357844","128.6452841969718","0.5508646965026855","169.27704056883172","334.01490338080754","0.6548779606819153","90.31177396088644","334.8736194171737","0.037340715527534485","211.6528001174428","342.13379986518254","0.06474927812814713","64.12097008399715","339.95205769496687","0.022727331146597862","150.8273814082925","243.6823806087528","0.021299079060554504","64.02035382838031","315.90470305586285"
"8","0.6302598664427504","0.9818277955055237","117.57001091452207","154.33302077571904","0.9895923733711243","128.87748768127042","145.9728301731886","0.9733281135559082","105.36527745863971","147.2882242118363","0.9191968441009521","148.43221826491015","156.76723784050057","0.8089863061904907","89.00918798508988","161.716659680932","0.9900413155555725","182.2061855341095","221.96012513827435","0.9579980969429016","70.82892124948938","210.67679346135233","0.9521200656890869","214.65911266850492","298.0138403968474","0.865039050579071","16.66089425679126","224.5903460747373","0.31792160868644714","92.73277133118873","142.84712259748343","0.6472957730293274","59.17351616753473","137.67165462527657","0.5286994576454163","176.45338669321896","334.01503301299783","0.626189649105072","89.69109030330883","335.2485157114215","0.04139290004968643","209.7067440257353","248.7561197196488","0.06490406394004822","62.691618476817816","338.68169463841264","0.026849152520298958","150.10609745200165","243.52994935702435","0.023035163059830666","62.24492490681169","315.0883767457135"
"9","0.6340092235409162","0.9819540977478027","119.24594854217729","158.37291076120025","0.9899373054504395","128.4557866115196","145.9299543262583","0.9717031121253967","101.72912198733661","145.25724427889935","0.9176406264305115","149.09075967626634","156.37108186704924","0.8177453875541687","89.25241906658498","162.08288682245578","0.9902478456497192","182.34799453635623","222.5397592730227","0.9573012590408325","71.03104734732435","210.82585427613387","0.9535753726959229","215.19500931883172","298.1803205371958","0.8727988600730896","16.96527219286152","224.06003698838498","0.3301588296890259","92.68838720383988","143.77699050228154","0.6627410650253296","67.74063808466096","144.9464835107854","0.5403668880462646","176.81943806168303","333.91706348520466","0.6358135938644409","78.6108558006536","326.0899042450221","0.03975256159901619","209.83955333435458","248.90083785605643","0.06862796097993851","63.212611379187095","338.04400148644913","0.02543252520263195","150.03459456699346","243.54023891212668","0.022359509021043777","68.09079637714461","330.345210522677"
