"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.0024302546166034195","0.0002047737070824951","224.46265127144608","161.10716153035122","0.00018237916810903698","9.108252431832108","333.78746370298677","0.00016327979392372072","15.826167686312807","43.92060541473659","0.00020378381304908544","10.2188090405433","333.40064124723455","6.406135798897594e-05","155.87660845588235","156.5783313312362","0.000345656560966745","136.76864723754085","267.191988514588","0.00028176017804071307","141.08838848039215","-11.17849771955372","0.0013360466109588742","133.92728119893792","276.73231816924783","0.0009843503357842565","39.488549325980394","268.66665190300057","0.0010900538181886077","222.14827793096407","146.96863225076052","0.0007205797010101378","134.58397160947712","280.8146951050885","0.00438972283154726","118.80013659109478","277.8228813779038","0.004134300630539656","109.66255935968138","275.9651548672567","0.004427925683557987","58.55295617595997","281.79516817616155","0.007236089091747999","49.73742915134804","282.9115930067755","0.008025724440813065","18.41162588082108","296.85392396639935","0.007523840758949518","115.98487604677288","298.51438269151"
"1","0.0024302546166034195","0.0002047737070824951","224.46265127144608","161.10716153035122","0.00018237916810903698","9.108252431832108","333.78746370298677","0.00016327979392372072","15.826167686312807","43.92060541473659","0.00020378381304908544","10.2188090405433","333.40064124723455","6.406135798897594e-05","155.87660845588235","156.5783313312362","0.000345656560966745","136.76864723754085","267.191988514588","0.00028176017804071307","141.08838848039215","-11.17849771955372","0.0013360466109588742","133.92728119893792","276.73231816924783","0.0009843503357842565","39.488549325980394","268.66665190300057","0.0010900538181886077","222.14827793096407","146.96863225076052","0.0007205797010101378","134.58397160947712","280.8146951050885","0.00438972283154726","118.80013659109478","277.8228813779038","0.004134300630539656","109.66255935968138","275.9651548672567","0.004427925683557987","58.55295617595997","281.79516817616155","0.007236089091747999","49.73742915134804","282.9115930067755","0.008025724440813065","18.41162588082108","296.85392396639935","0.007523840758949518","115.98487604677288","298.51438269151"
"2","0.0024302546166034195","0.0002047737070824951","224.46265127144608","161.10716153035122","0.00018237916810903698","9.108252431832108","333.78746370298677","0.00016327979392372072","15.826167686312807","43.92060541473659","0.00020378381304908544","10.2188090405433","333.40064124723455","6.406135798897594e-05","155.87660845588235","156.5783313312362","0.000345656560966745","136.76864723754085","267.191988514588","0.00028176017804071307","141.08838848039215","-11.17849771955372","0.0013360466109588742","133.92728119893792","276.73231816924783","0.0009843503357842565","39.488549325980394","268.66665190300057","0.0010900538181886077","222.14827793096407","146.96863225076052","0.0007205797010101378","134.58397160947712","280.8146951050885","0.00438972283154726","118.80013659109478","277.8228813779038","0.004134300630539656","109.66255935968138","275.9651548672567","0.004427925683557987","58.55295617595997","281.79516817616155","0.007236089091747999","49.73742915134804","282.9115930067755","0.008025724440813065","18.41162588082108","296.85392396639935","0.007523840758949518","115.98487604677288","298.51438269151"
"3","0.7594176506733193","0.9971795082092285","128.65628510518792","102.83737047583656","0.9926677346229553","132.1158136106005","95.98476983804619","0.9900845289230347","116.328164892259","93.12637194068031","0.8850952386856079","157.29021458843954","101.9179622683905","0.8612834215164185","97.60210822610294","111.66916298655283","0.9957776069641113","179.5352073120915","176.1791884160675","0.9947735667228699","84.67821308210785","171.0053894583103","0.9910756945610046","203.09126710580065","261.50295021259683","0.9748675227165222","40.32103295419731","256.91563969164827","0.9019363522529602","163.77706290849673","307.19727642768254","0.9507282376289368","57.88532730800654","219.72324067512446","0.9013943076133728","159.3273686427696","296.77595020395466","0.9518737196922302","91.55506408292484","303.8306312223452","0.13188858330249786","222.35535066891342","271.7631598278485","0.25170841813087463","-6.374256906945721","327.9030696902655","0.061903487890958786","144.70947265625","337.9065589567202","0.07586213201284409","72.33056959763073","333.84365925746687"
"4","0.7533982689766323","0.9972577691078186","130.1699410232843","104.775938861138","0.9937809109687805","133.78429138582518","97.97433228619332","0.9906027317047119","117.30795866523694","94.911860913302","0.9031610488891602","158.40325648488562","103.40714446211284","0.8802314400672913","99.16694591247958","112.36833420474973","0.9942423701286316","182.51369102328434","176.71781016662058","0.9943740367889404","83.49317363664215","169.05162169870025","0.9914125204086304","202.54324320874184","261.2239817391455","0.9618149995803833","41.992666207107845","260.93955250967923","0.9123679995536804","165.47407960580065","308.9727837216538","0.877092182636261","31.106830671721816","284.5822926749171","0.9018179774284363","162.83346737132354","297.06250216053655","0.9681505560874939","85.76826108047386","301.03358986103433","0.14967861771583557","224.01119855494284","269.9054819292727","0.1442977488040924","13.41186722898795","319.4638196556969","0.06688500940799713","39.381669985702615","269.61700169386063","0.08060265332460403","25.81250558491626","295.806139380531"
"5","0.7584195864551208","0.9965193271636963","129.63703629238154","103.31573756395188","0.9944344758987427","135.48122829861111","96.67924999135786","0.9893597364425659","117.57398418351717","92.69865052889935","0.8742064833641052","159.11325891033496","102.10873224038994","0.857445240020752","99.22353707107844","110.89183165963773","0.9947534799575806","181.28898271548204","175.11746836974558","0.9923772215843201","87.07343207465279","159.71679147365876","0.9900878071784973","203.2946537990196","259.2818160605642","0.9644280672073364","52.24216037326389","251.39839644980643","0.9221516251564026","164.87207350388073","309.1558891904038","0.9023215174674988","29.97416377846712","277.52650978290933","0.891115128993988","165.64679713031046","297.2569828539823","0.9706873297691345","88.83378970077615","300.44531898160955","0.1456252485513687","224.8699831495098","268.9380206892976","0.19595788419246674","8.768142002080781","327.15217522815266","0.08390572667121887","36.55634462443832","266.53997100560014","0.12775667011737823","13.789730695338031","269.4916473658739"
"6","0.7495696632301106","0.996908962726593","129.3204433466095","102.5400428434389","0.9933885335922241","136.31132238051472","96.1433910268598","0.9896957874298096","120.9655841503268","97.01629368604813","0.9050683975219727","159.32792713439542","103.03527832031251","0.8395209908485413","101.66515076082517","108.31207815524752","0.9938396215438843","180.54416232638889","174.51505137755808","0.9859005808830261","83.35172366472631","155.81889734858962","0.9887871146202087","204.38495710784315","260.15775697421185","0.9720868468284607","47.00730666615605","250.49518416413167","0.9252538084983826","165.37774777879903","307.8648497995022","0.789222776889801","52.72350037020016","185.95352037818031","0.888801097869873","167.0077933517157","296.96284741426996","0.9605979919433594","87.52636878319036","298.4512518148507","0.12156238406896591","224.0725688061683","270.44538379770466","0.18412159383296967","12.914958280675553","321.2902075843474","0.08024845272302628","36.79373946844363","262.76603766247234","0.12767933309078217","15.871169146369486","268.2587156042589"
"7","0.7499086883138207","0.996905505657196","128.91662996578842","100.2094829187984","0.9933505654335022","136.96419909109477","90.74814788008159","0.9915499687194824","118.20401858660131","90.60962778277103","0.8970012068748474","159.6225075316585","103.96920533306832","0.8484416007995605","100.2325798483456","110.64344017906528","0.9932373762130737","181.686421313317","174.51913479155147","0.9907543659210205","82.36320944393383","158.24744300504702","0.9891074299812317","204.675372753268","262.13527983268807","0.966360330581665","33.66378484987745","252.22515815127215","0.9137070178985596","163.93350439133988","309.07289218058634","0.7934765815734863","49.656751046772875","169.36152365355366","0.8744281530380249","168.91309551164215","298.44723321695244","0.9645083546638489","88.31246968188317","300.40425798534295","0.14858853816986084","35.469970703125","265.5513311065404","0.18408001959323883","5.389173919079351","270.4120359167589","0.08022440969944","31.666848176445058","267.12731825566925","0.12272627651691437","10.689013113383375","274.17088331374447"
"8","0.7537195559810189","0.9973539113998413","129.65901692708334","100.94515370056693","0.9932777285575867","138.04221558415034","94.96215010111311","0.9931299090385437","118.12783235038808","91.859006628526","0.9088399410247803","159.28205103656046","104.56299368259127","0.8731562495231628","97.73537230647467","111.78460855399614","0.9929292798042297","181.15676381229576","175.23489893010233","0.9909308552742004","82.30054668351715","162.02703155247514","0.9895011782646179","205.14763327205884","261.6510711939989","0.9756354689598083","30.405686322380518","244.53403169074946","0.9122440814971924","162.70121655433007","309.65241288716817","0.8762638568878174","41.858564389297385","165.97243587527657","0.8668765425682068","168.7609623927696","300.5314271639934","0.9563477039337158","88.30694061478759","305.3324201465708","0.11292600631713867","34.66808044832516","267.89114352876106","0.20037893950939178","45.41232239966299","325.7666339705476","0.072941355407238","48.66352953941994","320.44199175539273","0.10049944370985031","52.550695082720594","324.1919593473452"
"9","0.7486355909529854","0.9970580339431763","129.7656728707108","101.00880310598728","0.9939380884170532","136.381915722018","94.77576331754702","0.992866039276123","116.50754442401961","91.94562523765903","0.8934821486473083","156.38137318729576","104.53340513516318","0.8762446641921997","94.19858047385621","110.50660530022816","0.9916121363639832","180.93277675653596","175.17627277205477","0.9882990121841431","83.61895392922794","161.3930329179342","0.9889870882034302","204.9930587469363","260.9208530662334","0.9800730347633362","26.663170110166465","242.30286724799504","0.9151945114135742","163.324014501634","308.35729008227327","0.9243716597557068","43.88105803844976","148.9359789823009","0.8308979868888855","165.07052951388889","304.61270222621687","0.944277822971344","88.46636603860294","305.65504226009404","0.11285042017698288","222.83775977839053","274.6863009022401","0.15340779721736908","-6.274839912364686","328.53249879009957","0.0592053160071373","49.16598450903799","321.93522495506085","0.08403928577899933","53.39775933159723","326.68942071695244"
